FIPS,State,County,vac.accept,vac.hesitancy,vac.sample,vac.error,misinfo,per_gop,dec_gop,covidmortality,PCTPOVALL,Age65AndOlderPct2010,AsianNonHispanicPct2010,BlackNonHispanicPct2010,HispanicPct2010,NativeAmericanNonHispanicPct2010,RUCC,civic_opp_per_cap,all_nonprofits_per_cap
22055,Louisiana,Lafayette Parish,0.673298463109504,0.32670153689049597,16748.549099999993,0.00362425149922755,0.25175727347316934,0.6332375721483396,7,1.4416480878065512,16.6,10.28,1.49,25.56,3.88,0.31,2,2.2187446407134286,5.509346595781169
22063,Louisiana,Livingston Parish,0.5633108352736267,0.4366891647263733,8136.4356,0.00549898853001393,NA,0.8412846849609076,9,1.8683036565371562,12,9.9,0.48,5.04,2.97,0.38,2,0.8864910207038548,2.8787127769092917
22071,Louisiana,Orleans Parish,0.8463218265253595,0.15367817347464052,30206,0.00207514002557956,0.15787101211897084,0.14995023029035143,2,2.4898997647540146,23.5,10.95,2.87,59.58,5.25,0.24,1,3.854710033752685,9.579242098803313
22073,Louisiana,Ouachita Parish,0.6303379473647869,0.3696620526352131,11573.329099999995,0.00448727692999556,0.6363636363636364,0.6109215510510945,7,3.7705173218949444,23.9,12.31,0.93,36.39,1.8,0.23,3,2.3263054119030735,6.607053288825086
22079,Louisiana,Rapides Parish,0.6343328513207636,0.36566714867923644,7632.6791,0.00551338564419716,0.6346774032009295,0.6514397349868343,7,3.120619622046922,18.3,13.69,1.17,31.86,2.6,0.74,3,1.698435597573079,5.013454474763908
22103,Louisiana,St Tammany Parish,0.7140836648193961,0.2859163351806039,21375.9095,0.00309058928524459,0.4267726234638,0.7113410891442438,8,2.582197434916544,11.5,12.68,1.25,11.31,4.69,0.44,1,1.8221354219099202,4.786880624962248
22105,Louisiana,Tangipahoa Parish,0.6139228137064147,0.38607718629358534,7636.928600000001,0.0055716919976895,0.31816520467836257,0.6556598047206951,7,2.7957622130665096,21.7,11.4,0.59,30.13,3.52,0.29,3,1.687267019815578,4.7086521483225425
22109,Louisiana,Terrebonne Parish,0.5310674775010046,0.4689325224989954,2736.5087999999996,0.00954226288391488,NA,0.7426254325259515,8,2.635460238400348,19,11.23,1.01,18.81,3.95,5.57,3,1.8617471408883193,5.137938538165817
23001,Maine,Androscoggin County,0.7507635791518528,0.24923642084814723,12387,0.00388693571010554,NA,0.49854361490111915,5,0.6826420601666588,10.4,14.1,0.72,3.58,1.55,0.36,3,1.5065204086436608,5.084506379172356
23003,Maine,Aroostook County,0.7343042085197007,0.2656957914802993,3172.197600000001,0.00784359059104455,NA,0.5897163318972752,6,0.8027878633071212,15.5,18.99,0.43,0.6,0.93,1.66,7,2.025214836979328,7.188600412341039
23005,Maine,Cumberland County,0.8712981528539256,0.12870184714607436,35052.55900000002,0.00178860743040894,0.13304362241652964,0.3075065156245968,4,0.7676571518674816,7.8,14.26,2.03,2.33,1.79,0.29,2,2.9710406526330644,8.332192221350828
23009,Maine,Hancock County,0.8026548654883129,0.19734513451168711,2141.7836,0.00859944869604793,NA,0.42411889596602975,5,0.7669719945654556,10.6,18.26,0.82,0.38,1.09,0.37,6,3.506157689442083,12.972783450935705
23011,Maine,Kennebec County,0.7805762437897049,0.21942375621029508,15769.5248,0.00329577060867051,0.2784489087018944,0.4831890673272287,5,0.5455206691720208,11.5,15.52,0.73,0.53,1.23,0.46,4,2.5558653574170607,8.19291227219461
23017,Maine,Oxford County,0.6775264748958174,0.3224735251041826,1666.0528000000002,0.01145910750558953,NA,0.5284246984354473,6,1.138040042149631,13,17.02,0.61,0.35,1.01,0.35,6,3.3719704952581666,11.696522655426767
23019,Maine,Penobscot County,0.7549862077883831,0.2450137922116169,18129.259800000003,0.00319434382846389,0.05563591854901524,0.5256892891906789,6,0.6974003799629657,12.4,14.46,0.91,0.73,1.05,1.15,3,1.8998148281749752,5.939927374167329
23031,Maine,York County,0.8089573771119339,0.19104262288806606,23764,0.0025501117156691,0.3758973695119408,0.42277821053686976,5,0.7381599149639778,7.9,15.4,1.06,0.53,1.26,0.27,2,1.8719735443486476,5.226172197944963
24003,Maryland,Anne Arundel County,0.8231810059898764,0.17681899401012358,31459.1973,0.00215100825051282,0.49973589898604526,0.41283585849614196,5,1.2457890774720919,5.8,11.84,3.38,15.22,6.12,0.25,1,2.664789470528539,5.822564993104858
24005,Maryland,Baltimore County,0.8104208630004888,0.18957913699951123,39148.814199999986,0.00198101104771173,0.11511130768096713,0.35235171064174375,4,2.091017875427147,8.9,14.59,4.95,25.7,4.19,0.26,1,2.6153143928646325,6.243754703248172
24013,Maryland,Carroll County,0.7981258258232073,0.20187417417679265,5011.8328,0.00566972908709409,NA,0.6002172894634544,7,1.642856602088018,5.1,13.05,1.44,3.13,2.61,0.17,1,2.339367235231325,4.792295986736015
24015,Maryland,Cecil County,0.7255154410947586,0.27448455890524137,8476.518199999995,0.00484755968531591,0.6356297526510293,0.6202646327588386,7,1.5674177732636148,10.3,11.74,1.07,6.01,3.37,0.24,1,2.0313734341496446,4.75241068853528
24017,Maryland,Charles County,0.7675454868277586,0.23245451317224142,3185.773599999999,0.00748444024529416,0.38624900382460053,0.2858052693914948,3,1.3666034277629506,6.4,9.45,2.93,40.4,4.27,0.6,1,2.7171291681404544,5.763850927682562
24021,Maryland,Frederick County,0.8407822862945866,0.15921771370541338,15989.562800000009,0.00289343923093493,0.0064645419872002,0.43733131888885074,5,1.488296576917873,5.7,11.1,3.8,8.4,7.34,0.22,1,3.086837344718552,6.629684751725072
24025,Maryland,Harford County,0.8062112744732408,0.1937887255267592,13523.233800000004,0.00339905660105379,0.45333049484341,0.5461379617507727,6,1.2824639401315656,6.7,12.48,2.36,12.39,3.52,0.2,1,2.137439900219276,4.772777565430807
24027,Maryland,Howard County,0.8954964212136438,0.10450357878635619,18914.475700000003,0.00222424468637874,0.17071340386172157,0.26433667282122997,3,0.9116619800487841,5,10.12,14.32,17.12,5.83,0.18,1,3.1806873526146466,7.179844571761979
24031,Maryland,Montgomery County,0.907092137577196,0.09290786242280402,72585.18419999999,0.00107749790370734,0.0449332816069051,0.18964557849002237,2,1.8099245225597256,7.3,12.32,13.86,16.64,17.02,0.16,1,3.3996394996542216,7.845892906407233
24033,Maryland,Prince George's County,0.8190575159575415,0.1809424840424585,52597.520800000006,0.00167861287491929,0.05947305041245074,0.08730037306845866,1,1.9462919466167994,8.7,9.44,4.03,63.52,14.94,0.25,1,3.0140689507113567,7.6227413903417025
24043,Maryland,Washington County,0.7099433745688444,0.2900566254311556,5762.248199999999,0.00597916807995753,0.0508130081300813,0.5934581507546585,6,2.2150266733173827,12.3,14.31,1.39,9.38,3.46,0.17,2,2.663104588148762,6.526719816034426
24045,Maryland,Wicomico County,0.7471202833205531,0.25287971667944686,8878.520499999995,0.00461333423931614,0.1811848688538791,0.496451445386879,5,1.8294416494641466,16,13.01,2.49,23.84,4.54,0.2,2,2.6576348286134563,6.501934510933387
24047,Maryland,Worcester County,0.796739949818507,0.20326005018149296,950.7027,0.01306080311550792,NA,0.5860023350478054,6,2.1209885651051272,9.9,23.25,1.11,13.55,3.15,0.24,2,3.2967539653264475,7.446514201401698
24510,Maryland,Baltimore City,0.7882813473715516,0.21171865262844836,28502.538899999992,0.00241980001846105,0.1539285071886779,0.10685544152513465,2,1.973448152134912,20.4,11.73,2.32,63.28,4.18,0.3,1,3.419236370543912,8.486882374047573
25001,Massachusetts,Barnstable County,0.8683474504553458,0.13165254954465422,13910.795199999997,0.00286671539843512,NA,0.36794279062032265,4,2.409386130316363,6.5,24.96,1.05,1.79,2.17,0.55,3,3.05446205079008,9.102737988906897
25003,Massachusetts,Berkshire County,0.8513162174537469,0.14868378254625314,13091,0.00310956106099068,0.12772874826042893,0.2530858143607706,3,2.6033661235782355,11.2,18.58,1.22,2.54,3.45,0.15,3,3.3622809714110047,9.395173685828466
25005,Massachusetts,Bristol County,0.7854532039305694,0.2145467960694306,33227.1755,0.0022520441656526,0.5692664303895361,0.42921952599371954,5,3.5905004218225853,11.3,14.2,1.85,2.87,6.02,0.2,1,1.4646926705265102,4.244937572483367
25009,Massachusetts,Essex County,0.8462128005707243,0.15378719942927566,38152.66959999994,0.00184687782579577,0.08083684528935234,0.34385935756511005,4,3.648808232713952,8.8,14.14,3.08,2.63,16.52,0.12,1,1.9955173161738122,5.641112155463973
25011,Massachusetts,Franklin County,0.8707725178412791,0.12922748215872093,6460.612200000001,0.00417282319539153,NA,0.2638136511375948,3,1.8042477146195615,9.3,15.24,1.24,0.98,3.15,0.25,4,2.972712901230325,8.780672211148532
25013,Massachusetts,Hampden County,0.7961022908625369,0.20389770913746308,43372.962299999985,0.00193456196951079,0.16352564629628172,0.40021633811079993,5,3.905887996685583,13.8,14.18,1.93,7.7,20.88,0.15,2,1.5318276721125594,4.647270784611946
25015,Massachusetts,Hampshire County,0.9024138594482972,0.09758614055170278,17042.756700000005,0.00227322316951843,0.05861893440788905,0.25361395041773854,3,2.027071209049892,11.1,12.67,4.51,2.24,4.72,0.15,2,2.8480713761561205,7.396266992160538
25017,Massachusetts,Middlesex County,0.8956598873084924,0.10434011269150756,80635.96730000002,0.00107653339724795,0.08743890222427309,0.2628092225707725,3,2.7845438910933944,6.9,13.11,9.27,4.37,6.54,0.1,1,2.426542127317463,6.805119733844206
25021,Massachusetts,Norfolk County,0.89651231439473,0.10348768560527,31724.63160000002,0.00171014449105212,0.2245095648574342,0.3072806688395614,4,3.0454442403437456,5.8,14.5,8.59,5.42,3.28,0.12,1,2.188578334502598,6.426494293808608
25023,Massachusetts,Plymouth County,0.8225233337925065,0.17747666620749347,23659.155000000013,0.00248390380463879,0.35383004385357625,0.401658626447902,5,3.33053354270898,7.4,13.91,1.2,6.87,3.16,0.21,1,1.7675199941569588,5.30012538192796
25025,Massachusetts,Suffolk County,0.8649422061297379,0.13505779387026207,31176.59439999999,0.00193570215049404,0.18258949169974065,0.17472321753283532,2,2.636940970001636,16.7,10.49,8.17,19.8,19.87,0.19,1,2.828799619257254,8.73923583741095
25027,Massachusetts,Worcester County,0.817243056082598,0.18275694391740205,78013.61469999999,0.00138365214492392,0.40240683587111303,0.39740147310040874,4,3.245454005997928,9.4,12.78,3.96,3.64,9.44,0.16,2,1.757383674133899,5.158035199405989
26005,Michigan,Allegan County,0.712704448764268,0.287295551235732,11557.96,0.00420924975200679,NA,0.6169255074969446,7,1.3113588122200859,10.8,12.96,0.56,1.13,6.69,0.49,4,3.0005667737239254,6.323416645366348
26017,Michigan,Bay County,0.7676009117265148,0.2323990882734852,12142.479899999998,0.00383306070015156,NA,0.54974690897021,6,3.633368859606627,13.4,16.24,0.53,1.46,4.73,0.44,3,2.046797790911733,4.578044763104351
26021,Michigan,Berrien County,0.7136274930850044,0.2863725069149956,15226.8517,0.00366364697500786,1.565609916159144,0.5282008957289024,6,2.078742776368852,15.9,16.29,1.54,15.16,4.5,0.49,3,2.3780817361659667,5.970149253731344
26025,Michigan,Calhoun County,0.6792627994119498,0.3207372005880502,13532.5488,0.00401257290700532,NA,0.5464763657760142,6,2.3603537640416965,13.9,14.77,1.58,10.75,4.54,0.52,3,2.0135262721825082,5.154241892907377
26037,Michigan,Clinton County,0.7575342620297629,0.24246573797023707,5242.2649,0.00591995795608517,NA,0.5236714169466063,6,1.2095798725909201,7.8,12.87,1.47,2,3.91,0.41,2,2.0320941859527455,3.757761470849125
26045,Michigan,Eaton County,0.7552858245404109,0.24471417545958907,12381.3673,0.00386380534569723,NA,0.4943180934910691,5,1.8276315037980466,7.5,14.02,1.66,6.18,4.73,0.38,2,3.301159403735222,6.56805071677423
26049,Michigan,Genesee County,0.7037704627010968,0.2962295372989032,41047.34580000001,0.00225371595436347,0.8865952097393144,0.44594325984821104,5,2.454493562503964,16.6,13.67,0.9,20.52,3.05,0.46,2,1.9471047123739453,4.845563518741676
26055,Michigan,Grand Traverse County,0.8051347128160916,0.1948652871839084,2320.7890999999995,0.00822468538622145,0.28540577974034353,0.5063749252938442,6,1.0195320884309937,7.2,14.98,0.68,1.18,2.15,1.08,5,3.8634900193174504,8.759927022966302
26065,Michigan,Ingham County,0.8072191771849828,0.19278082281501718,33279.101800000004,0.00216245105113411,0.04698665253737559,0.3295676236596334,4,1.2601804271841353,17.3,10.47,5.16,11.37,7.31,0.44,2,4.121130586196767,8.267805370241861
26073,Michigan,Isabella County,0.6593566670787258,0.34064333292127424,309.95050000000003,0.02698832277391112,0,0.5035518847082016,6,1.3333795109787352,22.9,9.71,1.62,2.34,3.12,3.07,4,2.2338435963150243,4.779386299092609
26075,Michigan,Jackson County,0.7076562422112352,0.29234375778876476,16989.222500000007,0.00348972434925292,0.06922351832213974,0.5858448448572241,6,2.101227854902999,13.7,14.15,0.7,7.84,3.02,0.33,3,1.9247888747203041,4.5312738092373825
26077,Michigan,Kalamazoo County,0.809453016310853,0.19054698368914702,31810.072600000007,0.00220204249002905,0.2446808361325239,0.39621654789630023,4,1.570786257781877,13.3,12.3,2.07,10.66,3.98,0.37,2,2.435439243716855,5.701906079471216
26081,Michigan,Kent County,0.8019750503760169,0.1980249496239831,63746.6528,0.00157838685558126,0.17766752430666863,0.45905530566572866,5,1.4663225909700135,11.2,11.14,2.31,9.35,9.7,0.34,2,2.724599411870612,6.085338774530396
26087,Michigan,Lapeer County,0.6443519512258128,0.3556480487741872,1511.5664,0.01232315740491093,NA,0.6739221272554606,7,1.9478101457993182,10.1,13.34,0.35,1.01,4.1,0.39,1,1.9048437455243334,4.153418693248546
26091,Michigan,Lenawee County,0.6882681034491241,0.31173189655087585,10162.7412,0.0045952377310325,NA,0.5909320843091335,6,1.743790950237848,11.8,14.6,0.49,2.4,7.62,0.38,4,2.051518764985704,5.15444089702658
26093,Michigan,Livingston County,0.7989143066220749,0.20108569337792515,19331.3637,0.00288281596790018,0.8114446529080677,0.6052186765411134,7,1.0132845553062555,4.4,11.96,0.78,0.43,1.91,0.36,1,2.316078983557155,4.7769129035866325
26099,Michigan,Macomb County,0.7286951175536921,0.2713048824463079,54010.73240000001,0.0019132292982075,0.553559193936913,0.5338589718688291,6,2.9125750717669474,8.6,14.29,2.96,8.57,2.27,0.28,1,1.21935186536275,3.0137061506477445
26103,Michigan,Marquette County,0.8041485264042089,0.19585147359579114,3884.2261,0.00636792049044843,0,0.43473386364849714,5,1.0400510902289937,11.8,14.65,0.57,1.68,1.14,1.7,5,3.3756044156555056,7.590548307636165
26111,Michigan,Midland County,0.7453780731021123,0.25462192689788765,6794.0089,0.00528547340513449,0.18674569393693055,0.5637834093872229,6,1.0079413561392792,9.7,14.81,1.86,1.18,2.04,0.4,3,3.130726939523519,6.918142944410507
26115,Michigan,Monroe County,0.7020957711171529,0.29790422888284707,15550.5951,0.00366753439290577,NA,0.6048331573874328,7,1.7681679254338327,10.2,13.41,0.55,2.07,3.07,0.26,3,2.0460228851448634,5.009809122062526
26121,Michigan,Muskegon County,0.7371000809187442,0.26289991908125576,19085.108299999996,0.00318661841260842,1.5151515151515151,0.4882198952879581,5,2.3762553802008606,13.5,13.56,0.53,14.29,4.8,0.72,3,2.1744978479196555,4.842180774748924
26125,Michigan,Oakland County,0.8258759329611053,0.17412406703889471,115396.66,0.00111632699573957,0.4239176478726553,0.4231460723748006,5,2.0547176316823426,7.8,13.23,5.62,13.5,3.49,0.24,1,2.2591870935668292,6.310488882474161
26139,Michigan,Ottawa County,0.777133432723158,0.22286656727684195,27674.2538,0.00250172908315609,0.12959749801855064,0.5981341094047288,6,1.6176067508121734,7.8,11.76,2.49,1.35,8.63,0.31,2,1.8512610592628207,4.1248972145710425
26145,Michigan,Saginaw County,0.728822450057663,0.271177549942337,18007.364200000004,0.00331303852124352,0.957875457875458,0.49139324037968435,5,3.621155028194233,18.6,15.29,1.03,18.6,7.78,0.33,3,1.9375183730190544,5.131083139581497
26147,Michigan,St Clair County,0.6301748289238561,0.3698251710761439,11207.852899999998,0.0045605495789022,NA,0.64286800486618,7,2.1338981577345906,10.4,14.52,0.47,2.37,2.89,0.4,1,1.754538485248441,4.3705395601008465
26155,Michigan,Shiawassee County,0.6207881054526396,0.3792118945473604,308.5992,0.02770063407255211,NA,0.5901743830307975,6,1.5572281339216194,10.9,14.3,0.35,0.43,2.4,0.43,4,2.150457899225094,5.060991435245263
26159,Michigan,Van Buren County,0.7307607069457299,0.2692392930542701,2952.392,0.00816497964278595,NA,0.5526800798648441,6,1.683964533644924,13,13.8,0.39,3.94,10.17,0.7,2,2.3884803079249437,5.378376520723074
26161,Michigan,Washtenaw County,0.8777092422390086,0.12229075776099141,40002.98010000001,0.00163799813115864,0.14000361250432605,0.2598720993632692,3,0.8571323752572231,13,10.14,7.83,12.52,4.02,0.28,2,3.3051291201552844,6.8703995837738505
26163,Michigan,Wayne County,0.723624968160716,0.276375031839284,127634.9795,0.00125177205924409,0.3552519734379748,0.3032233810026488,4,3.1704148464267203,19.8,12.67,2.5,40.25,5.23,0.31,1,1.9483205177970293,5.455297449831682
27003,Minnesota,Anoka County,0.7876969948197527,0.21230300518024725,16804.4568,0.00315473305522427,0.2401277532779578,0.4968550480268268,5,1.4880843027314616,6.2,9.74,3.87,4.32,3.63,0.6,1,2.101689434968879,4.1997045877087915
27037,Minnesota,Dakota County,0.8435444493136666,0.15645555068633343,28681.868400000003,0.00214510230689356,0.21403812398549535,0.41805238333098194,5,1.2555159616698361,6.3,9.99,4.35,4.58,6.01,0.34,1,2.2279253829631407,4.957441701593398
27053,Minnesota,Hennepin County,0.8722793620571563,0.12772063794284372,65060.29810000001,0.00130857787987547,0.17122794906247343,0.2724622305941117,3,1.657056078213047,9.7,11.35,6.21,11.65,6.74,0.77,1,3.8243641805099893,7.768965966695194
27109,Minnesota,Olmsted County,0.8606660169329341,0.1393339830670659,15183.514099999997,0.00281037293374223,0.3197771322443925,0.43433823931717463,5,0.7775724689180038,6.7,12.57,5.39,4.68,4.22,0.21,3,3.16045584140866,6.345994665685644
27123,Minnesota,Ramsey County,0.8592562322210416,0.14074376777895836,48195.92469999998,0.00158407427044287,0.16129849387103284,0.2614257188903192,3,1.976949011288734,12.4,12.03,11.61,10.78,7.17,0.62,1,4.299568149102205,8.215584513978332
27137,Minnesota,St Louis County,0.8175021690972748,0.1824978309027252,20077.9926,0.00272605306027938,0.30538597870809736,0.4100777204239904,5,1.7900278724063179,12.8,15.89,0.88,1.34,1.2,2.14,2,3.3137194177764013,7.302570455249303
27145,Minnesota,Stearns County,0.7129819351623884,0.2870180648376116,11040.9065,0.00430558943196918,NA,0.6006836800848706,7,1.6893940006304917,11.2,12.1,1.96,3.05,2.78,0.26,3,2.6270480871048316,5.6501741934962375
27163,Minnesota,Washington County,0.8441004676313311,0.15589953236866894,21823.702099999995,0.00245562489470044,0.1335087423888329,0.4422673365870037,5,1.3684364104705509,4.6,10.49,5.05,3.52,3.41,0.41,1,2.2086161183697497,4.880085728516303
28033,Mississippi,DeSoto County,0.6425830909904535,0.3574169090095465,9534.3631,0.00490854699300454,0.4611933959760046,0.609353687965586,7,1.781963056863455,9.4,10.13,1.25,21.78,5.01,0.21,1,1.4777254617892068,3.419051068453459
28047,Mississippi,Harrison County,0.6786736198103362,0.32132638018966375,20426.36580000001,0.00326762103616915,0.914021164021164,0.6171752455018783,7,1.8792488049743337,17.5,11.73,2.81,21.9,5.31,0.38,2,1.57024480684097,4.2440753213010955
28049,Mississippi,Hinds County,0.7049730299681054,0.2950269700318946,16040.6522,0.00360099285987976,0.25118611805231283,0.2509307223203681,3,2.271684388826259,20.1,10.82,0.75,68.83,1.48,0.14,2,3.8748930722123713,10.248072467298506
28059,Mississippi,Jackson County,0.6769552712316992,0.3230447287683008,13581.631999999998,0.00401286392068724,NA,0.6644636874576644,7,2.1639730182443753,15.1,12.42,2.14,21.31,4.57,0.37,2,1.2585449771379422,3.585495042781475
28081,Mississippi,Lee County,0.6136608378311368,0.3863391621688632,417.7388,0.02386987805884052,0.38363695782859214,0.6541902007945302,7,2.6196787774832373,14.6,12.96,0.62,27.14,2.4,0.14,5,1.6684858880399187,5.083424294401996
28089,Mississippi,Madison County,0.7909392756510073,0.2090607243489927,3796.2886,0.00660057080447379,0.6499125471784957,0.5518949143516464,6,2.587855830176649,10.1,10.42,2.13,38.05,2.95,0.13,2,2.837890209903862,7.2509970120891625
28121,Mississippi,Rankin County,0.7068227049180126,0.2931772950819874,12034.8319,0.00414982719017075,0.505050505050505,0.7203311867525299,8,2.2607070757628844,11.1,11.46,1.11,18.73,2.68,0.16,2,1.3347348048784555,3.253416086891236
29019,Missouri,Boone County,0.8264735135085318,0.17352648649146818,19681.221899999993,0.00269945461111054,0.06290849673202614,0.42389873639873643,5,0.5983316287839258,17.2,9.27,3.76,9.19,3.01,0.32,3,3.4438855377679447,6.999088587867782
29031,Missouri,Cape Girardeau County,0.6987424847135643,0.30125751528643574,1172.8533000000002,0.01340674176784774,0.8653846153846154,0.7167972624479271,8,2.1434327155519743,14.6,14.32,1.17,6.99,1.95,0.23,3,2.723609991941982,6.68815471394037
29043,Missouri,Christian County,0.7178976497773693,0.28210235022263075,2781.381800000001,0.00853589826887966,0.5936696154087459,0.745532569013002,8,1.2958637836208846,10.4,12.22,0.5,0.56,2.45,0.57,2,1.6725683718827695,4.173886837941686
29047,Missouri,Clay County,0.777149477401838,0.22285052259816196,15988.781299999995,0.00329138346330627,0.13625229638701775,0.5104330444263604,6,0.8307045215562566,9.1,11.25,2.03,5.06,5.9,0.46,1,1.94006309148265,4.095688748685594
29051,Missouri,Cole County,0.7531396680883036,0.24686033191169643,611.4565,0.01744962362677308,0.10441104898118472,0.6599205646487388,7,1.9910986179433123,10.6,12.27,1.26,11.08,2.36,0.28,3,6.726232305993374,13.268413479235685
29077,Missouri,Greene County,0.7466285500606022,0.25337144993939775,32367.79919999999,0.00241762439249768,0.259275489336839,0.589774330042313,6,1.9358418976412843,14.4,14.02,1.63,2.81,2.98,0.61,2,2.4219533074934287,5.919374335898683
29095,Missouri,Jackson County,0.7749601851605862,0.22503981483941382,43213.014699999985,0.00200893347115554,0.28039722456965877,0.37991310953183033,4,0.7537515850133392,13.7,12.46,1.58,23.65,8.37,0.4,1,3.122685137912405,7.3240147854128645
29097,Missouri,Jasper County,0.6426113692808261,0.3573886307191739,11798.2428,0.00441239707545506,0.1738586616635397,0.7206601466992665,8,1.3792348530458103,18.8,13.38,0.99,1.84,6.84,1.38,3,2.156422746428767,6.075201138416069
29099,Missouri,Jefferson County,0.7201944357655187,0.27980556423448133,11738.509900000005,0.00414343030839268,NA,0.6602735499794323,7,1.3367982529429727,8.4,11.15,0.64,0.81,1.56,0.28,1,1.2907017614621807,3.2555647108309467
29165,Missouri,Platte County,0.7646276071025316,0.23537239289746836,960.3976,0.01370003614322132,NA,0.5049240440020953,6,0.5628517823639775,5.3,11.16,2.27,5.76,4.95,0.41,1,2.5265791119449656,5.490931832395248
29183,Missouri,St Charles County,0.8003241516454993,0.1996758483545007,20893.298800000008,0.00276561413786893,0.02981514609421586,0.578284545778026,6,1.5142416200125273,4.6,11.2,2.16,4.11,2.77,0.19,1,1.7208758709310812,4.026139232741197
29189,Missouri,St Louis County,0.8295301213383124,0.1704698786616876,50315.1928,0.00167648382427558,0.3388556559256154,0.37187899620837883,4,2.68047823544414,9.3,14.96,3.45,23.2,2.51,0.16,1,2.992191706360758,7.305945483632467
29510,Missouri,St Louis City,0.82342898101176,0.17657101898824001,16731.747800000005,0.00294789971420944,0.2337223972770303,0.16041294717891638,2,1.821762073779317,20.4,11.02,2.89,48.98,3.49,0.21,1,4.228944319582101,9.636916677924747
30013,Montana,Cascade County,0.7123009816728506,0.2876990183271494,8474.542,0.00491795333266472,NA,0.5845555973423593,6,2.3760870598298722,14.2,15.6,0.82,1.18,3.33,4.03,3,3.2156378209697603,8.490551093792076
30029,Montana,Flathead County,0.6794839943950102,0.32051600560498983,8639.229500000001,0.00502123392784867,NA,0.6359487536924557,7,1.0093798468696915,9.4,14.41,0.57,0.2,2.28,1.03,5,3.6682340776483913,8.468943105443264
30031,Montana,Gallatin County,0.7654033397661515,0.2345966602338485,10343.045700000002,0.00416689434333085,0.6087986625777323,0.44325730348077813,5,0.6203203900400487,10.3,9.46,1.13,0.31,2.76,0.8,5,4.788438098554762,9.87071217133902
30049,Montana,Lewis and Clark County,0.7736549223486172,0.2263450776513828,7231.564000000001,0.00492125048974149,0.29312458554224424,0.5039190302459692,6,1.3000805683732513,9.4,13.81,0.55,0.32,2.5,1.99,5,6.939866695964257,14.282575258185014
30063,Montana,Missoula County,0.8221066074190408,0.17789339258095915,14213.440500000002,0.00320787022435872,0.07907533766980071,0.3660017225571639,4,0.9138139926484177,11.8,11.4,1.12,0.38,2.62,2.42,3,4.363718504219972,9.49750497977288
30111,Montana,Yellowstone County,0.7139673717500039,0.2860326282499961,17553.968499999995,0.00341107011002283,0.8390867638835118,0.6057193304780425,7,1.9883286723460663,11.3,14.1,0.62,0.58,4.7,3.63,3,3.127980472349299,7.258207917751087
31055,Nebraska,Douglas County,0.8235255567644739,0.17647444323552608,44111.00479999997,0.00181513754161161,0.21247963391996263,0.4308924567874448,5,1.6022930175735364,10.2,10.61,2.63,11.44,11.18,0.49,2,3.124706324593553,6.810920026313317
31109,Nebraska,Lancaster County,0.8219202457293521,0.17807975427064793,28383.73969999999,0.0022708365998851,0.19337513424124805,0.445835321057151,5,0.8991458114790948,10.7,10.9,3.47,3.38,5.85,0.59,2,3.7626417065949513,7.436178873313595
31153,Nebraska,Sarpy County,0.8140786930912589,0.1859213069087411,16835.927900000002,0.00299850589208922,0.4396451379494762,0.5403615647708253,6,0.9026661676317121,5.9,8.53,2.09,3.85,7.28,0.35,2,1.8860585778971546,4.153732120971944
32003,Nevada,Clark County,0.755431438992672,0.24456856100732804,99806.8652,0.00136056478712961,0.5144593527222515,0.4431111248213386,5,2.336308083373952,13.3,11.3,8.46,9.98,29.14,0.45,1,1.5751035129390458,5.142856160974434
32031,Nevada,Washoe County,0.7892054246157861,0.21079457538421387,43404.81959999999,0.00195775873567551,0.501694802808831,0.46307239571352654,5,1.7817239864254737,10.7,12.07,5.05,2.16,22.24,1.37,2,2.3504740032723346,5.612026232583716
33001,New Hampshire,Belknap County,0.7335914233376541,0.26640857666234585,1533.0077000000001,0.01129709748829861,NA,0.5434946558135906,6,1.8764722322034575,8.6,16.74,1.16,0.43,1.2,0.2,4,2.6749710544176946,7.50588892881383
33003,New Hampshire,Carroll County,0.8455127040000001,0.15448729599999989,104.3348,0.03555079980705573,0.06600660066006601,0.48539312334695844,5,0.16902088615236027,9,20.57,0.62,0.26,0.99,0.26,6,2.7526258601955815,10.865628395508875
33005,New Hampshire,Cheshire County,0.8254080524759878,0.1745919475240122,6033.1307,0.00488797810223741,NA,0.4047414378138714,5,0.4794936547006361,9.7,14.71,1.18,0.47,1.41,0.22,4,2.813029440910399,8.359172713614422
33009,New Hampshire,Grafton County,0.8347589678093342,0.16524103219066577,9714.607000000002,0.0037683078503208,0,0.3686862138583786,4,0.2647463729746903,9.2,15.5,2.94,0.86,1.8,0.34,5,3.25638038758869,9.769141162766068
33011,New Hampshire,Hillsborough County,0.8221577511122682,0.1778422488877318,43431.8956,0.00183486058044121,0.31509140515621176,0.45284366343490307,5,1.811235064069061,7.5,11.86,3.22,1.85,5.3,0.19,2,1.8562906626777442,5.130330828242051
33013,New Hampshire,Merrimack County,0.8347080701689803,0.1652919298310197,17022.947900000006,0.00284684289636742,0.41114058355437666,0.44178802273966206,5,0.8958530149526013,6.4,13.66,1.58,0.99,1.6,0.24,4,3.2413590904648664,10.400039091767924
